,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
106,1,10.0,602,0.36491944300360046,"[14.0, 9.0, 1.0, 1.0, 19.0, 16.0, 7.0, 17.0, 4.0, 12.0, 17.0, 6.0, 6.0, 16.0, 11.0, 17.0, 0.0, 18.0, 13.0, 5.0]",True,300,0.5,8192
107,2,10.0,903,0.5986537270073313,"[14.0, 9.0, 1.0, 1.0, 19.0, 16.0, 7.0, 17.0, 4.0, 12.0, 17.0, 6.0, 6.0, 16.0, 11.0, 17.0, 0.0, 18.0, 13.0, 5.0]",True,300,0.5,8192
108,4,9.0,1506,1.0275050009950064,"[8.0, 17.0, 5.0, 18.0, 2.0, 2.0, 19.0, 17.0, 14.0, 13.0, 0.0, 12.0, 14.0, 7.0, 3.0, 11.0, 15.0, 1.0, 9.0, 18.0]",True,300,0.5,8192
109,8,8.0,2711,1.8843415029987227,"[13.0, 14.0, 9.0, 3.0, 19.0, 17.0, 11.0, 13.0, 10.0, 10.0, 2.0, 17.0, 15.0, 11.0, 7.0, 1.0, 6.0, 8.0, 18.0, 16.0]",True,300,0.5,8192
110,16,5.0,5121,4.812374624016229,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
111,32,5.0,9937,13.650489935011137,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
112,64,5.0,19569,22.40914024200174,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
113,128,5.0,38833,36.264436132012634,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
114,256,5.0,77361,76.13852992700413,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
115,512,5.0,154417,201.0200617770024,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
116,1024,5.0,155019,202.40546952700242,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
117,2048,5.0,155019,202.40546952700242,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
118,4096,5.0,155019,202.40546952700242,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
119,8192,5.0,155019,202.40546952700242,"[8.0, 17.0, 9.0, 17.0, 19.0, 14.0, 1.0, 6.0, 19.0, 12.0, 0.0, 15.0, 5.0, 19.0, 2.0, 16.0, 8.0, 11.0, 4.0, 19.0]",True,300,0.5,8192
120,0,24.0,300,0.493056331994012,"[8, 15, 13, 8, 11, 18, 11, 8, 7, 2, 17, 11, 15, 5, 7, 3, 6, 4, 10, 11]",True,300,0.75,8192
121,1,9.0,602,1.2985724679892883,"[5.0, 3.0, 10.0, 15.0, 9.0, 2.0, 0.0, 7.0, 0.0, 13.0, 10.0, 14.0, 19.0, 6.0, 12.0, 0.0, 1.0, 16.0, 9.0, 16.0]",True,300,0.75,8192
122,2,9.0,903,2.146616385987727,"[5.0, 3.0, 10.0, 15.0, 9.0, 2.0, 0.0, 7.0, 0.0, 13.0, 10.0, 14.0, 19.0, 6.0, 12.0, 0.0, 1.0, 16.0, 9.0, 16.0]",True,300,0.75,8192
123,4,9.0,1505,3.5900676420133095,"[5.0, 3.0, 10.0, 15.0, 9.0, 2.0, 0.0, 7.0, 0.0, 13.0, 10.0, 14.0, 19.0, 6.0, 12.0, 0.0, 1.0, 16.0, 9.0, 16.0]",True,300,0.75,8192
124,8,9.0,2709,6.042599975015037,"[5.0, 3.0, 10.0, 15.0, 9.0, 2.0, 0.0, 7.0, 0.0, 13.0, 10.0, 14.0, 19.0, 6.0, 12.0, 0.0, 1.0, 16.0, 9.0, 16.0]",True,300,0.75,8192
125,16,8.0,5118,12.446916043991223,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
126,32,8.0,9934,24.94375684199622,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
127,64,8.0,19566,45.707065991999116,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
128,128,8.0,38830,88.4833256980055,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
129,256,8.0,77358,167.26182113098912,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
130,512,8.0,154414,276.3530240780092,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
131,1024,8.0,154414,276.3530240780092,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
132,2048,8.0,154414,276.3530240780092,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
133,4096,8.0,154414,276.3530240780092,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
134,8192,8.0,154414,276.3530240780092,"[4.0, 0.0, 17.0, 5.0, 7.0, 15.0, 19.0, 2.0, 18.0, 16.0, 11.0, 3.0, 12.0, 19.0, 3.0, 1.0, 13.0, 18.0, 12.0, 3.0]",True,300,0.75,8192
